DeepJet;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
2, comb, down_uncorrelated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.0160782200226"
2, comb, down_uncorrelated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.0217348681224"
2, comb, down_uncorrelated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.0712408235398"
2, comb, down_uncorrelated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.0091626674602"
2, comb, down_uncorrelated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.0153231500038"
2, comb, down_uncorrelated, 1, -2.5, 2.5, 20, 30, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.14605063513"
2, comb, down_uncorrelated, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.299384192637"
2, comb, down_uncorrelated, 1, -2.5, 2.5, 30, 50, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.0317497786921"
2, comb, down_uncorrelated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.00250003343188"
2, comb, down_uncorrelated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.00459377728487"
2, comb, down_uncorrelated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.00620996224115"
2, comb, down_uncorrelated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.0203545204843"
2, comb, down_uncorrelated, 0, -2.5, 2.5, 140, 200, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.00261790505142"
2, comb, down_uncorrelated, 0, -2.5, 2.5, 50, 70, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.00437804273498"
2, comb, down_uncorrelated, 0, -2.5, 2.5, 20, 30, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.0417287527868"
2, comb, down_uncorrelated, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.0855383408105"
2, comb, down_uncorrelated, 0, -2.5, 2.5, 30, 50, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))-0.00907136519426"
2, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18)))))))+0.21987158060073853"
2, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18)))))))+0.055087678134441376"
2, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18)))))))+0.047010872513055801"
2, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18)))))))+0.045507915318012238"
2, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18)))))))+0.041357722133398056"
2, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18)))))))+0.044464100152254105"
2, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18)))))))+0.060340981930494308"
2, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18)))))))+0.14770445227622986"
2, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18)))))))+0.43126729130744934"
2, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18)))))))+0.062820449471473694"
2, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18)))))))+0.015739336609840393"
2, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18)))))))+0.013431677594780922"
2, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18)))))))+0.013002261519432068"
2, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18)))))))+0.011816492304205894"
2, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18)))))))+0.012704028747975826"
2, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18)))))))+0.017240280285477638"
2, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18)))))))+0.042201273143291473"
2, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18)))))))+0.12321922928094864"
2, comb, up_correlated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.0404214872868"
2, comb, up_correlated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.0425730102001"
2, comb, up_correlated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.0562905818769"
2, comb, up_correlated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.12938836997"
2, comb, up_correlated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.0435097888683"
2, comb, up_correlated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.0444434833063"
2, comb, up_correlated, 1, -2.5, 2.5, 20, 30, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.164355480389"
2, comb, up_correlated, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.310420008618"
2, comb, up_correlated, 1, -2.5, 2.5, 30, 50, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.0450178168645"
2, comb, up_correlated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.0115489966324"
2, comb, up_correlated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.0121637171488"
2, comb, up_correlated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.0160830231389"
2, comb, up_correlated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.0369681072111"
2, comb, up_correlated, 0, -2.5, 2.5, 140, 200, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.0124313683708"
2, comb, up_correlated, 0, -2.5, 2.5, 50, 70, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.0126981378486"
2, comb, up_correlated, 0, -2.5, 2.5, 20, 30, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.0469587059304"
2, comb, up_correlated, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.088691435415"
2, comb, up_correlated, 0, -2.5, 2.5, 30, 50, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.0128622334931"
2, comb, up_uncorrelated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.00875011688965"
2, comb, up_uncorrelated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.0160782200226"
2, comb, up_uncorrelated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.0217348681224"
2, comb, up_uncorrelated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.0712408235398"
2, comb, up_uncorrelated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.0091626674602"
2, comb, up_uncorrelated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.0153231500038"
2, comb, up_uncorrelated, 1, -2.5, 2.5, 20, 30, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.14605063513"
2, comb, up_uncorrelated, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.299384192637"
2, comb, up_uncorrelated, 1, -2.5, 2.5, 30, 50, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.0317497786921"
2, comb, up_uncorrelated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.00250003343188"
2, comb, up_uncorrelated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.00459377728487"
2, comb, up_uncorrelated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.00620996224115"
2, comb, up_uncorrelated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.0203545204843"
2, comb, up_uncorrelated, 0, -2.5, 2.5, 140, 200, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.00261790505142"
2, comb, up_uncorrelated, 0, -2.5, 2.5, 50, 70, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.00437804273498"
2, comb, up_uncorrelated, 0, -2.5, 2.5, 20, 30, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.0417287527868"
2, comb, up_uncorrelated, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.0855383408105"
2, comb, up_uncorrelated, 0, -2.5, 2.5, 30, 50, 0, 1, "0.860011+(0.00534705*(log(x+19)*(log(x+18)*(3-(0.45839*log(x+18))))))+0.00907136519426"
2, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))"
2, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))"
2, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.24257279932498932"
2, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.14926661550998688"
2, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.29726380109786987"
2, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.18090814352035522"
2, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.16883017122745514"
2, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.20925663411617279"
2, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.27166765928268433"
2, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.17255972325801849"
2, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.42721343040466309"
2, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.069306515157222748"
2, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.042647603899240494"
2, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.084932513535022736"
2, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.051688041538000107"
2, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.048237193375825882"
2, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.059787608683109283"
2, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.07761932909488678"
2, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.049302779138088226"
2, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))-0.12206097692251205"
2, mujets, down_correlated, 1, -2.5, 2.5, 100, 140, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.15491077498"
2, mujets, down_correlated, 1, -2.5, 2.5, 70, 100, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.168826362039"
2, mujets, down_correlated, 1, -2.5, 2.5, 200, 300, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.241719674973"
2, mujets, down_correlated, 1, -2.5, 2.5, 300, 600, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.145360239835"
2, mujets, down_correlated, 1, -2.5, 2.5, 140, 200, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.198669743904"
2, mujets, down_correlated, 1, -2.5, 2.5, 50, 70, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.226226355618"
2, mujets, down_correlated, 1, -2.5, 2.5, 20, 30, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.178620809208"
2, mujets, down_correlated, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.308955560177"
2, mujets, down_correlated, 1, -2.5, 2.5, 30, 50, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.126365623415"
2, mujets, down_correlated, 0, -2.5, 2.5, 100, 140, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.0442602229349"
2, mujets, down_correlated, 0, -2.5, 2.5, 70, 100, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.0482361041017"
2, mujets, down_correlated, 0, -2.5, 2.5, 200, 300, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.0690627618469"
2, mujets, down_correlated, 0, -2.5, 2.5, 300, 600, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.0415314987175"
2, mujets, down_correlated, 0, -2.5, 2.5, 140, 200, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.0567627829427"
2, mujets, down_correlated, 0, -2.5, 2.5, 50, 70, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.0646360992031"
2, mujets, down_correlated, 0, -2.5, 2.5, 20, 30, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.0510345203246"
2, mujets, down_correlated, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.0882730117988"
2, mujets, down_correlated, 0, -2.5, 2.5, 30, 50, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.0361044635626"
2, mujets, down_uncorrelated, 1, -2.5, 2.5, 100, 140, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.0671288202778"
2, mujets, down_uncorrelated, 1, -2.5, 2.5, 70, 100, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.0650031989422"
2, mujets, down_uncorrelated, 1, -2.5, 2.5, 200, 300, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.123995628274"
2, mujets, down_uncorrelated, 1, -2.5, 2.5, 300, 600, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.0929906380564"
2, mujets, down_uncorrelated, 1, -2.5, 2.5, 140, 200, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.0657166020033"
2, mujets, down_uncorrelated, 1, -2.5, 2.5, 50, 70, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.192840357464"
2, mujets, down_uncorrelated, 1, -2.5, 2.5, 20, 30, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.164122422266"
2, mujets, down_uncorrelated, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.295055548929"
2, mujets, down_uncorrelated, 1, -2.5, 2.5, 30, 50, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.0794496804573"
2, mujets, down_uncorrelated, 0, -2.5, 2.5, 100, 140, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.0191796634624"
2, mujets, down_uncorrelated, 0, -2.5, 2.5, 70, 100, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.0185723423166"
2, mujets, down_uncorrelated, 0, -2.5, 2.5, 200, 300, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.0354273224394"
2, mujets, down_uncorrelated, 0, -2.5, 2.5, 300, 600, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.0265687531702"
2, mujets, down_uncorrelated, 0, -2.5, 2.5, 140, 200, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.0187761717248"
2, mujets, down_uncorrelated, 0, -2.5, 2.5, 50, 70, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.055097246167"
2, mujets, down_uncorrelated, 0, -2.5, 2.5, 20, 30, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.0468921185113"
2, mujets, down_uncorrelated, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.0843015864338"
2, mujets, down_uncorrelated, 0, -2.5, 2.5, 30, 50, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))-0.0226999081321"
2, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.24257279932498932"
2, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.14926661550998688"
2, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.29726380109786987"
2, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.18090814352035522"
2, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.16883017122745514"
2, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.20925663411617279"
2, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.27166765928268433"
2, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.17255972325801849"
2, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.42721343040466309"
2, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.069306515157222748"
2, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.042647603899240494"
2, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.084932513535022736"
2, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.051688041538000107"
2, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.048237193375825882"
2, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.059787608683109283"
2, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.07761932909488678"
2, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.049302779138088226"
2, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x))))+0.12206097692251205"
2, mujets, up_correlated, 1, -2.5, 2.5, 100, 140, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.15491077498"
2, mujets, up_correlated, 1, -2.5, 2.5, 70, 100, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.168826362039"
2, mujets, up_correlated, 1, -2.5, 2.5, 200, 300, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.241719674973"
2, mujets, up_correlated, 1, -2.5, 2.5, 300, 600, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.145360239835"
2, mujets, up_correlated, 1, -2.5, 2.5, 140, 200, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.198669743904"
2, mujets, up_correlated, 1, -2.5, 2.5, 50, 70, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.226226355618"
2, mujets, up_correlated, 1, -2.5, 2.5, 20, 30, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.178620809208"
2, mujets, up_correlated, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.308955560177"
2, mujets, up_correlated, 1, -2.5, 2.5, 30, 50, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.126365623415"
2, mujets, up_correlated, 0, -2.5, 2.5, 100, 140, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.0442602229349"
2, mujets, up_correlated, 0, -2.5, 2.5, 70, 100, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.0482361041017"
2, mujets, up_correlated, 0, -2.5, 2.5, 200, 300, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.0690627618469"
2, mujets, up_correlated, 0, -2.5, 2.5, 300, 600, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.0415314987175"
2, mujets, up_correlated, 0, -2.5, 2.5, 140, 200, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.0567627829427"
2, mujets, up_correlated, 0, -2.5, 2.5, 50, 70, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.0646360992031"
2, mujets, up_correlated, 0, -2.5, 2.5, 20, 30, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.0510345203246"
2, mujets, up_correlated, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.0882730117988"
2, mujets, up_correlated, 0, -2.5, 2.5, 30, 50, 0, 1, "1.21762*((1.+(0.031313*x))/(1.+(0.0491339*x)))+0.0361044635626"
